id,target,Branch,Res,Age,Income,HMOwn,LORes,HMVal,Moved,InArea,CRScore,AcctAge1,DDA,DDABal,Dep,DepAmt,Inv,InvBal,CashBk,Checks,DirDep,NSF,NSFAmt,Phone,Teller,Sav,SavBal,ATM,ATMAmt,POS,POSAmt,CD,CDBal,IRA,IRABal,LOC,LOCBal,ILS,ILSBal,MM,MMBal,MMCred,MTG,MTGBal,CCBal,CCPurc,SDB
126,0,B1,S,27,25,1,5,99,0,1,633,58.3,1,131.66,3,2332.12,0,0,0,8,0,1,10.77,1,0,0,0,1,3022.56,2,70.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,B1,U,38,87,1,2,134,0,1,672,62.2,1,2096.96,4,2225.08,0,0,0,10,1,0,0,0,0,1,1363.04,1,4671.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,B1,R,63,95,1,9,186,1,1,675,57.9,1,29318.65,2,6608.21,0,0,0,8,0,1,6.43,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,B1,S,69,6,1,9,85,0,1,740,43.6,1,216.28,2,990.99,0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,1,8600,0,0,0,0,0,0,1,15009.34,0,0,0,127.63,2,0
130,0,B1,S,45,47,1,7.5,123,0,1,694,,1,2713.62,3,4891.38,0,0,0,3,1,0,0,0,0,1,2889.78,1,13330.98,0,0,0,0,0,0,0,0,0,0,1,16435.89,0,0,0,228.54,0,1
131,0,B1,U,,,,,,0,1,686,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6113.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131.3,1,1
132,0,B1,U,,,,,,0,1,737,52.5,1,10338.87,5,1781.23,0,0,0,7,1,0,0,0,11,1,163.52,0,0,3,86.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,B1,S,28,41,1,8,100,0,1,705,44.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15042.78,0,0,0,0,0,0
134,0,B1,U,23,50,1,7.5,113,0,1,619,63.1,1,1418.25,1,19.78,0,0,0,0,0,0,0,0,0,1,5295.13,1,308.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184550.74,176955.35,0,0
135,0,B1,R,60,36,1,8.5,104,0,1,717,57,1,1131.49,2,992.81,0,0,0,1,0,0,0,0,3,1,287.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7,0,0
136,0,B1,U,61,35,1,8.5,148,0,1,692,59.3,1,21781.93,2,5881.86,0,0,0,0,1,0,0,0,0,1,173104.16,1,427731.26,3,281.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,B1,U,43,69,1,8.5,108,0,1,673,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677.38,0,0
138,0,B1,S,38,94,1,7.5,138,0,1,629,60.6,1,100.55,3,4178.57,0,0,0,1,0,0,0,0,0,1,9779.03,1,3002.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,B1,S,,,,,,0,1,742,62.4,1,2424.21,3,2062.65,0,0,0,9,1,0,0,0,0,1,18813.44,1,495.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,B1,S,60,12,0,6,90,0,1,705,44,1,1501,4,2826.77,0,0,0,4,0,1,3.57,0,0,0,0,1,3707.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.83,0,0
141,0,B1,S,72,76,1,8,125,0,1,698,54.9,1,3622.65,2,4466.71,0,0,0,7,1,1,14.3,0,0,1,10834.75,1,821.89,1,179.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,B1,U,49,24,1,9.5,93,0,1,663,57.9,1,712.88,3,1174.93,1,0,0,4,1,0,0,0,2,0,0,1,344.16,1,81.73,0,0,1,31078.29,0,0,0,0,1,15512.7,0,0,0,13.43,1,0
143,0,B1,R,62,170,1,3.5,160,0,1,714,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32000,1,16027.07,0,0,0,0,1,15009.04,0,0,0,0,0,0
144,0,B1,S,69,27,1,8,140,0,1,754,54.4,1,18811.42,1,2060.67,0,0,0,3,0,0,0,0,0,0,0,1,100.62,9,263.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,B1,R,,,,,,0,1,660,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88969.4,1,1646.52,4,74.25,0,0,1,9696.49,0,0,0,0,0,0,0,0,0,0,0,0
146,0,B1,S,,,,,,0,1,709,,1,16162.82,2,2988.26,0,0,0,7,1,0,0,0,2,1,19015.21,1,79.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,B1,U,30,54,1,10.5,119,0,1,709,45.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,B1,U,39,68,1,5.5,118,0,1,670,61.3,1,4849.59,2,1202.38,1,1982.49,0,5,0,0,0,4,6,1,24272.47,0,0,0,0,0,0,1,4.47,0,0,0,0,0,0,0,0,0,365.09,0,0
149,0,B1,R,35,28,1,1.5,133,0,1,680,60,1,6340.52,4,2137.65,0,0,0,4,0,0,0,1,3,0,0,1,2567.56,9,166.59,1,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,B1,S,37,40,1,8,110,0,1,661,51,1,4006.83,2,3604.38,0,0,0,8,1,0,0,0,4,1,4457.69,0,0,0,0,1,28200,0,0,0,0,0,0,0,0,0,0,0,250.22,0,1
151,0,B1,S,39,16,1,9.5,103,0,1,614,,1,9142.31,2,1169.62,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21392.59,0,0,0,0,0,1
152,0,B1,S,36,16,0,7,107,0,1,659,62.2,0,0,0,0,1,29165.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69100,1,0,0,0,0,0,0,0,0,0,0,9.14,0,0
153,0,B1,U,,,,,,0,1,698,62.2,1,760.27,2,1974.98,0,0,0,2,0,0,0,0,1,1,6383.51,1,3694.06,0,0,1,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,B1,S,54,64,1,6.5,118,0,1,735,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,824.16,1,1962.11,3,134.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,B1,U,28,65,0,2,128,0,1,700,52.8,1,388.27,2,461.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15200.44,0,0,0,0,0,0
156,0,B1,U,48,51,0,4,117,1,1,667,59.2,1,5641.34,5,7711.22,0,0,0,4,1,0,0,0,8,0,0,1,2446.84,1,89.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,0,B1,S,,,,,,0,1,710,60,1,264.39,5,2039.71,0,0,0,6,0,0,0,0,0,1,20.01,1,2101.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.29,0,0
158,0,B1,U,78,19,0,5,101,0,1,676,60.9,1,2815.93,4,6048.18,0,0,0,13,1,0,0,0,0,1,65460.33,1,25633.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,B1,S,54,50,1,8.5,115,0,1,659,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32900,0,0,0,0,0,0,1,15039.88,0,0,0,0,0,0
160,0,B1,U,44,10,1,12,88,0,1,669,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13455.79,0,0,0,0,0,0,0,14230.91,0,0
161,0,B1,S,55,16,0,7.5,99,0,1,674,52.4,1,868.85,2,839.63,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,B1,R,42,25,1,11,99,0,1,636,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14978.91,0,0,0,212.87,0,1
163,0,B1,S,,,,,,0,1,628,62.4,1,98.2,2,524.44,0,0,0,1,0,0,0,0,2,1,108.48,1,250.27,2,66.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,B1,U,22,27,0,4.5,108,0,1,676,59.8,1,7386.91,1,1447.51,0,0,0,4,0,0,0,0,1,1,10637.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.66,0,1
165,0,B1,S,51,47,0,6,113,0,1,641,59.1,1,3339.44,2,2985.52,0,0,0,2,0,0,0,0,2,0,0,1,2008.02,0,0,1,1600,0,0,0,0,0,0,0,0,0,0,0,111.96,0,1
166,0,B1,S,68,32,1,11,93,0,1,720,59.4,1,2569.34,2,1663.74,0,0,0,0,0,0,0,0,5,1,469.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,0,B1,S,40,35,1,10.5,112,0,1,636,59.1,1,6226.89,2,3808.49,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19477.58,2,0,0,0,0,0
168,0,B1,R,40,27,1,13,88,0,1,681,62.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,B1,U,47,39,0,6,129,0,1,699,62.2,1,1773.35,3,2225.56,0,0,0,8,1,1,4.65,1,7,0,0,1,1858.82,27,1061.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,B1,U,72,18,0,6,102,0,1,700,55.3,1,1737.15,2,3589.6,0,0,0,9,1,0,0,0,2,1,831.23,1,518,0,0,1,6700,0,0,0,0,0,0,1,16009.48,1,0,0,1569.79,2,0
171,0,B1,S,34,20,0,4.5,183,0,1,587,40.7,1,50074.69,2,2945.78,0,0,0,9,1,0,0,0,0,0,0,1,643.09,0,0,0,0,1,5901.37,0,0,0,0,0,0,0,0,0,311.48,1,0
172,0,B1,S,37,19,1,9.5,95,0,1,637,58.1,1,2927.35,2,549.97,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.21,0,0
173,0,B1,U,32,42,0,3.5,115,0,1,682,60.5,1,3742.93,2,832.69,0,0,0,0,1,0,0,0,0,1,11.6,0,0,0,0,1,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,B1,U,61,40,1,12,146,0,1,695,44.9,1,26557.49,2,645.15,0,0,0,3,0,0,0,0,2,1,11753.67,0,0,0,0,0,0,0,0,0,0,0,0,1,31877.37,0,0,0,0,0,0
175,0,B1,S,49,4,1,9,100,0,1,649,56.9,1,3318.95,2,2003.41,0,0,0,4,0,0,0,0,3,1,6322.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,B1,R,37,46,1,6.5,103,0,1,632,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25600,0,0,0,0,0,0,1,15046.35,1,0,0,1008.8,0,0
177,0,B1,S,33,34,1,11.5,107,0,0,669,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124700,0,0,0,0,0,0,1,15059.9,0,0,0,0,0,0
178,0,B1,U,29,55,1,7,111,0,1,671,59.3,1,927.38,2,1321.93,0,0,0,4,0,0,0,3,0,0,0,1,1553.25,4,310.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,B1,S,44,20,1,10,109,0,1,659,59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5516.88,0,0,0,0,0,0,0,0,0,0,1,10105.73,0,0,0,0,0,69673.25,0,0
180,0,B1,U,53,16,0,4.5,86,0,1,690,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3296.61,0,0,0,0,1,55200,1,12684.95,0,0,0,0,1,14472.5,1,0,0,9.62,0,1
181,0,B1,U,60,45,1,7,101,0,0,681,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7664.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,B1,R,60,35,1,12,98,0,1,672,60.2,1,752.93,1,234.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,B1,S,67,26,0,1,135,0,1,695,59.2,1,17168.66,2,4232.02,0,0,0,17,1,0,0,3,1,1,820.78,1,5904.62,47,3293.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,0,B1,U,,,,,,0,1,651,62.6,1,165.82,1,51.69,0,0,0,0,0,0,0,0,1,1,1977.97,0,0,0,0,1,31600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,B1,S,23,48,1,9,123,0,1,651,59.6,1,5730.83,0,0,0,0,0,0,0,0,0,0,4,1,578.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,B1,U,60,10,1,9.5,93,0,1,688,,1,3693.55,3,19772.85,0,0,0,9,0,0,0,0,3,1,193.34,1,4140.19,0,0,1,30400,1,8.09,1,48498.61,0,0,1,17307.19,1,0,0,54582.07,2,0
187,0,B1,S,33,9,0,9,110,0,0,696,,1,88.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67400,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,0,B1,S,22,88,1,8,129,0,1,630,,1,998.25,2,1471.81,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,B1,R,48,35,1,3.5,107,0,1,686,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.03,0,0,0,0,0,1,157755.45,147844.34,0,0
190,0,B1,U,55,45,1,14,177,0,1,597,63,1,31648,3,5308.87,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,B1,R,32,55,0,4.5,125,0,1,699,62.1,1,6098.6,2,3651.16,0,0,0,3,0,0,0,0,0,0,0,1,3534.44,4,131.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,B1,R,55,43,0,4.5,113,0,1,665,59,0,0,0,0,1,8046.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7631.62,0,0,0,0,0,0,0,0,0,0,0,0
193,0,B1,S,26,31,0,4,110,0,1,654,42.2,1,4501.59,3,12405.86,0,0,0,9,0,0,0,0,1,1,127.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.6,0,0
194,0,B1,S,45,22,1,14,117,0,0,661,60.7,1,8827.35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21324.65,0,0,0,-0.26,0,0
195,0,B1,U,17,26,0,7,118,0,0,617,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,B1,R,44,10,0,3.5,121,0,1,691,53.1,1,13631.02,3,3152.09,0,0,0,7,1,0,0,0,0,1,1092.64,1,4519.73,0,0,0,0,1,674.59,0,0,0,0,1,24353.34,1,0,0,35.19,0,1
197,0,B1,U,58,15,1,8,85,0,1,731,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3438.67,0,0,0,0,0,0,0,0,1,35985.67,0,0,0,0,0,0,0,39437.44,0,0
198,0,B1,S,52,60,0,4,142,0,1,765,59.7,1,19465.1,3,9833.64,0,0,0,8,1,0,0,1,1,0,0,1,6353.33,0,0,0,0,0,0,0,0,1,11476.3,0,0,0,0,0,1680.98,0,0
199,0,B1,U,44,98,1,7,127,0,1,596,60.7,1,655.85,6,43676.9,0,0,0,9,1,0,0,0,8,1,4374.62,1,0,15,875.33,1,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,B1,S,33,9,1,6.5,126,0,1,650,59.3,1,25458.83,3,4209.33,1,264072.31,0,12,1,0,0,2,0,0,0,1,504.67,0,0,0,0,1,6029.95,0,0,0,0,0,0,0,0,0,54.11,0,0
201,0,B1,U,40,55,0,5,118,0,1,676,59.2,1,3666.82,4,14908,0,0,0,9,0,0,0,2,4,0,0,0,0,0,0,1,12100,0,0,1,6512.65,0,0,0,0,0,0,0,7215.45,0,0
202,0,B1,U,31,9,0,4.5,116,0,1,606,52.4,1,14639.81,2,4130.21,0,0,0,5,1,0,0,0,4,0,0,1,3544.51,0,0,0,0,0,0,0,0,0,0,1,25091.97,0,0,0,0,0,0
203,0,B1,U,50,39,0,3.5,152,0,1,720,62.2,1,19701.47,5,2306.94,0,0,0,6,1,0,0,0,10,1,169329.94,0,0,4,368.96,1,7400,0,0,0,0,0,0,0,0,0,0,0,247.73,0,0
204,0,B1,R,37,18,0,3.5,101,0,1,675,62.8,1,678.09,2,780.04,0,0,0,1,0,0,0,0,4,1,7423.16,1,162.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,B1,U,54,40,0,4,126,1,1,717,54.5,1,5048.17,5,11082.41,0,0,0,23,0,0,0,0,7,0,0,0,0,6,611.67,0,0,0,0,1,5689.53,1,10361.44,1,18461.49,2,0,0,82886.11,0,0
206,0,B1,S,57,65,0,5.5,102,0,1,688,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,B1,R,54,10,0,7,95,0,1,689,59.6,1,4502.78,8,3163.56,0,0,0,4,0,0,0,0,13,1,4637.12,0,0,1,67.19,1,2200,0,0,0,0,0,0,0,0,0,0,0,288.38,0,0
208,0,B1,S,35,31,1,8,96,0,1,639,62.5,1,772.99,2,485.38,0,0,0,0,0,0,0,0,2,0,0,1,109.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0,B1,U,38,49,0,4.5,113,0,0,650,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6671.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76,0,0
210,0,B1,R,,,,,,0,1,673,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8635.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,B1,S,57,10,1,7.5,83,0,1,692,60.4,1,454.61,7,1969.9,0,0,0,3,0,0,0,0,3,1,8745.51,1,1639.51,9,356.04,0,0,0,0,0,0,0,0,0,0,0,0,0,469.73,0,1
212,0,B1,U,51,24,1,8.5,103,0,1,618,,1,230.91,4,6459.77,0,0,0,17,1,1,116.26,6,3,1,895.31,1,3683.63,1,99.54,0,0,0,0,0,0,0,0,0,0,0,0,0,2472.64,0,0
213,0,B1,R,64,40,1,9.5,126,0,1,736,56.3,1,8767.59,3,1260.1,0,0,0,4,1,0,0,0,0,1,1021.12,1,227.48,2,232.82,0,0,0,0,0,0,0,0,1,21046.42,0,0,0,15.01,0,0
214,0,B1,R,27,55,1,10.5,106,0,1,587,61.7,1,680.3,3,1273.81,0,0,0,2,0,0,0,0,0,1,7372.55,1,1587.54,0,0,1,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,B1,U,57,34,1,10,97,0,1,698,56.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,B1,U,56,9,1,10.5,84,0,1,677,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19805.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,B1,S,27,40,1,13,104,0,1,638,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15166.27,1,0,0,274.29,1,0
218,0,B1,S,59,35,1,13,102,0,1,645,58.2,1,518.1,3,3538.77,0,0,0,4,0,1,2.66,1,2,1,1885.36,1,1297.58,1,230.98,1,8500,0,0,0,0,0,0,0,0,0,1,243263.94,227628.58,1,0
219,0,B1,U,48,3,0,3.5,85,0,1,627,59.5,1,377.33,2,420.59,0,0,0,4,0,0,0,0,0,1,5188.51,0,0,0,0,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0,B1,U,56,47,0,6.5,106,0,0,665,59.4,0,0,0,0,1,18853.63,0,0,0,0,0,0,0,1,3609.14,0,0,0,0,0,0,0,0,0,0,0,0,1,14654.61,0,0,0,0,0,1
221,0,B1,U,22,46,1,6,126,0,1,642,58.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15081.42,1,0,0,0,0,0
222,0,B1,U,,,,,,0,1,642,41,1,4252.44,3,1733.17,0,0,0,6,1,0,0,0,1,1,257.25,1,608.6,0,0,0,0,1,3774.67,0,0,0,0,1,17953.81,1,0,0,182.13,0,0
223,0,B1,U,,,,,,0,1,663,49.6,1,321.42,4,2149.04,0,0,0,3,0,1,60.91,0,12,1,574.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495.31,0,0
224,0,B1,S,27,20,0,6.5,99,0,1,617,58.2,1,1184.54,5,4479.49,0,0,0,14,1,0,0,0,0,1,9102.89,1,1662.68,4,170.05,0,0,0,0,0,0,1,10094.36,0,0,0,0,0,3549.32,1,0
225,0,B1,U,53,54,0,4.5,131,0,1,673,59.6,1,2206.61,2,1310,0,0,0,0,0,0,0,0,2,1,36035.37,0,0,0,0,1,4300,0,0,0,0,0,0,0,0,0,0,0,1256.46,0,0
226,0,B1,S,,,,,,0,1,682,59.8,1,343.27,3,902.02,0,0,0,1,0,0,0,0,0,1,6919.11,1,1575.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,B1,S,44,40,0,7,122,0,1,676,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,B1,S,,,,,,0,1,729,59,1,1965.9,2,3173.21,0,0,0,3,1,0,0,0,1,0,0,1,2090.65,5,573.97,0,0,0,0,0,0,0,0,1,16196.6,0,0,0,0,0,0
229,0,B1,S,43,125,1,6.5,206,0,1,610,61.1,1,29095.2,3,27165.26,0,0,0,20,0,0,0,0,7,1,57358.89,1,65852.02,0,0,0,0,1,3547.51,0,0,0,0,0,0,0,0,0,8778.43,0,0
230,0,B1,S,53,19,0,4,102,0,1,731,54.9,1,2584.84,1,922.47,1,0,0,0,0,0,0,0,0,1,22082.76,1,4392.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,B1,S,31,93,0,3,134,0,1,642,62.4,1,567.34,1,740.32,0,0,0,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,B1,U,31,20,0,2.5,124,0,1,639,60.6,1,14935.42,4,6369.19,1,122198.41,0,10,1,0,0,0,1,1,2795.54,1,7646.15,0,0,0,0,1,8094.15,0,0,0,0,0,0,0,0,0,0,0,0
233,0,B1,U,68,35,1,3.5,108,0,1,767,54.9,1,804.8,4,3404.75,0,0,0,15,0,0,0,0,3,1,71,1,1427.6,8,240.78,0,0,0,0,0,0,0,0,0,0,0,1,60528.42,60941.07,2,0
234,0,B1,S,38,42,0,3.5,122,1,1,656,,1,6663.92,3,1634.11,0,0,0,4,0,0,0,0,4,0,0,1,559.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,0,B1,S,47,18,1,8,99,0,1,664,62.6,1,4081.67,3,6440.4,0,0,0,10,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18143.99,0,0,0,0,0,0
236,0,B1,S,50,22,0,6,123,0,1,670,60.3,1,2205.09,2,2638.2,1,0,0,2,0,0,0,0,1,0,0,1,229.29,0,0,1,4000,1,3610.16,0,0,0,0,1,16472.07,1,0,0,0,0,0
237,0,B1,S,,,,,,0,1,727,59.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629.77,0,0
238,0,B1,S,54,71,1,10.5,129,0,1,678,63,1,2329.52,4,8513.33,0,0,0,10,0,0,0,0,3,1,1082.95,1,357.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.47,0,0
239,0,B1,R,,,,,,0,1,648,54.6,1,1547.83,2,735.92,0,0,0,7,0,0,0,2,0,1,5267.36,1,1466.27,0,0,1,8700,0,0,0,0,0,0,0,0,0,0,0,424.92,0,1
240,0,B1,S,36,18,0,6,103,0,1,663,42.3,1,1744.78,1,654.18,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,1,8000,0,0,0,0,0,0,1,16412.87,0,0,0,77.59,0,0
241,0,B1,U,70,25,1,4.5,110,0,1,749,63.1,1,2490.66,2,1582.12,1,14649.97,0,9,0,0,0,0,0,0,0,1,2737.21,1,39.5,0,0,1,0,1,33002.46,0,0,1,16757.33,1,1,101970.52,133304.06,2,1
242,0,B1,S,49,24,0,4.5,107,0,1,715,62.9,1,1228.99,2,2054.53,0,0,0,1,1,0,0,0,0,1,7098.3,1,1897.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,0,B1,S,62,15,1,7.5,90,0,1,729,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57711.8,1,18292.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462.88,0,0
244,0,B1,U,36,27,0,5.5,116,0,1,637,62.3,1,2087.03,4,2807.04,0,0,0,12,1,0,0,1,0,1,4260,1,2426.81,4,403.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,B1,U,49,28,0,3.5,103,0,1,663,58.2,1,1106.31,2,1559.84,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15850.15,0,0,0,265.72,1,0
246,0,B1,R,35,60,0,5,123,0,1,649,59.7,1,1476.86,2,3519.67,0,0,0,7,0,0,0,0,2,1,8669.12,1,4679.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354.22,0,0
247,0,B1,S,35,19,1,6.5,97,0,1,597,55.6,1,211.9,3,3435.12,0,0,0,4,1,0,0,0,1,1,3402.14,1,15176.62,6,303.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
248,0,B1,S,,,,,,0,1,776,49.2,1,3071.73,5,1258.34,0,0,0,2,0,0,0,0,0,0,0,1,1786.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828.09,0,0
249,0,B1,S,,,,,,0,1,653,58.7,1,88.42,3,1377.19,0,0,0,18,1,0,0,0,0,1,7438.16,1,332.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.62,0,0
250,0,B1,S,30,29,0,4,98,0,1,654,60.6,1,1450.58,2,814.35,0,0,0,4,0,0,0,0,5,1,994.45,1,101.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0,B1,U,79,21,0,3.5,102,0,1,753,57.1,1,1892.94,4,1175.07,0,0,0,4,0,0,0,0,5,1,10029.79,0,0,0,0,1,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
